FromTime,ToTime,AverageSpeed,NumberOfVehicle,Date,Day
12:35,12:40:00,3.28,4,2023-02-20,Monday
20:25,20:30:00,4.43,3,2023-02-06,Monday
20:20,20:25:00,6.75,2,2023-02-06,Monday
20:15,20:20:00,4.08,5,2023-02-06,Monday
20:10,20:15:00,28.12,2,2023-02-06,Monday
20:05,20:10:00,10.27,10,2023-02-06,Monday
20:00,20:05:00,16.51,5,2023-02-06,Monday
19:55,20:00:00,2.49,6,2023-02-06,Monday
19:50,19:55:00,11.18,5,2023-02-06,Monday
19:45,19:50:00,7.56,6,2023-02-06,Monday
19:40,19:45:00,15.49,5,2023-02-06,Monday
19:35,19:40:00,4.92,3,2023-02-06,Monday
19:30,19:35:00,5.05,5,2023-02-06,Monday
19:25,19:30:00,4.58,9,2023-02-06,Monday
19:20,19:25:00,7.89,7,2023-02-06,Monday
19:15,19:20:00,19.01,1,2023-02-06,Monday
19:10,19:15:00,1.54,3,2023-02-06,Monday
19:05,19:10:00,6.83,5,2023-02-06,Monday
19:00,19:05:00,0.76,4,2023-02-06,Monday
18:55,19:00:00,1.07,4,2023-02-06,Monday
20:30,20:35:00,9.79,5,2023-02-06,Monday
18:50,18:55:00,0.87,2,2023-02-06,Monday
20:35,20:40:00,1.87,2,2023-02-06,Monday
20:45,20:50:00,10.29,3,2023-02-06,Monday
22:20,22:25:00,8.26,5,2023-02-06,Monday
22:15,22:20:00,20.43,3,2023-02-06,Monday
22:10,22:15:00,6.52,2,2023-02-06,Monday
22:05,22:10:00,16.44,4,2023-02-06,Monday
22:00,22:05:00,11.63,2,2023-02-06,Monday
21:55,22:00:00,6.59,6,2023-02-06,Monday
21:50,21:55:00,26.25,2,2023-02-06,Monday
21:45,21:50:00,5.51,1,2023-02-06,Monday
21:40,21:45:00,12.91,5,2023-02-06,Monday
21:35,21:40:00,5.36,4,2023-02-06,Monday
21:30,21:35:00,8.57,5,2023-02-06,Monday
21:25,21:30:00,13.37,4,2023-02-06,Monday
21:20,21:25:00,1.44,5,2023-02-06,Monday
21:15,21:20:00,7.27,3,2023-02-06,Monday
21:10,21:15:00,12.31,4,2023-02-06,Monday
21:05,21:10:00,2.59,7,2023-02-06,Monday
21:00,21:05:00,34.53,1,2023-02-06,Monday
20:55,21:00:00,18.66,9,2023-02-06,Monday
20:50,20:55:00,8.85,5,2023-02-06,Monday
20:40,20:45:00,3.12,4,2023-02-06,Monday
18:45,18:50:00,4.37,5,2023-02-06,Monday
18:40,18:45:00,2.99,4,2023-02-06,Monday
18:35,18:40:00,2.4,5,2023-02-06,Monday
16:25,16:30:00,5.12,7,2023-02-06,Monday
16:20,16:25:00,6.0,4,2023-02-06,Monday
16:15,16:20:00,5.9,4,2023-02-06,Monday
16:10,16:15:00,4.62,2,2023-02-06,Monday
16:05,16:10:00,5.97,6,2023-02-06,Monday
16:00,16:05:00,11.19,4,2023-02-06,Monday
15:55,16:00:00,10.42,6,2023-02-06,Monday
15:50,15:55:00,5.81,1,2023-02-06,Monday
15:45,15:50:00,4.43,8,2023-02-06,Monday
15:40,15:45:00,1.38,7,2023-02-06,Monday
15:35,15:40:00,5.28,4,2023-02-06,Monday
15:30,15:35:00,5.62,8,2023-02-06,Monday
15:25,15:30:00,3.4,5,2023-02-06,Monday
15:20,15:25:00,0.2,3,2023-02-06,Monday
15:15,15:20:00,5.53,6,2023-02-06,Monday
15:10,15:15:00,12.91,4,2023-02-06,Monday
15:05,15:10:00,3.26,3,2023-02-06,Monday
15:00,15:05:00,18.1,6,2023-02-06,Monday
14:55,15:00:00,3.65,7,2023-02-06,Monday
16:30,16:35:00,0.1,1,2023-02-06,Monday
16:35,16:40:00,7.02,2,2023-02-06,Monday
16:40,16:45:00,1.23,4,2023-02-06,Monday
16:45,16:50:00,1.51,4,2023-02-06,Monday
18:30,18:35:00,2.44,3,2023-02-06,Monday
18:25,18:30:00,5.11,3,2023-02-06,Monday
18:20,18:25:00,0.04,2,2023-02-06,Monday
18:15,18:20:00,0.68,3,2023-02-06,Monday
18:10,18:15:00,7.89,5,2023-02-06,Monday
18:05,18:10:00,1.45,8,2023-02-06,Monday
18:00,18:05:00,0.27,3,2023-02-06,Monday
17:55,18:00:00,1.19,9,2023-02-06,Monday
17:50,17:55:00,1.07,3,2023-02-06,Monday
22:25,22:30:00,9.76,4,2023-02-06,Monday
17:45,17:50:00,3.48,4,2023-02-06,Monday
17:35,17:40:00,6.91,2,2023-02-06,Monday
17:25,17:30:00,3.02,4,2023-02-06,Monday
17:20,17:25:00,8.8,9,2023-02-06,Monday
17:15,17:20:00,1.21,5,2023-02-06,Monday
17:10,17:15:00,18.0,1,2023-02-06,Monday
17:05,17:10:00,3.1,7,2023-02-06,Monday
17:00,17:05:00,0.3,2,2023-02-06,Monday
16:55,17:00:00,2.0,5,2023-02-06,Monday
16:50,16:55:00,9.96,3,2023-02-06,Monday
17:40,17:45:00,6.2,5,2023-02-06,Monday
22:30,22:35:00,13.95,2,2023-02-06,Monday
22:35,22:40:00,11.11,7,2023-02-06,Monday
22:40,22:45:00,10.41,3,2023-02-06,Monday
04:55,05:00:00,9.88,2,2023-02-13,Monday
04:50,04:55:00,16.28,4,2023-02-13,Monday
04:45,04:50:00,17.38,3,2023-02-13,Monday
04:40,04:45:00,20.53,2,2023-02-13,Monday
04:35,04:40:00,27.74,1,2023-02-13,Monday
04:30,04:35:00,9.85,6,2023-02-13,Monday
04:25,04:30:00,16.96,4,2023-02-13,Monday
04:15,04:20:00,11.59,1,2023-02-13,Monday
04:10,04:15:00,20.14,1,2023-02-13,Monday
04:05,04:10:00,25.79,4,2023-02-13,Monday
04:00,04:05:00,18.56,4,2023-02-13,Monday
03:55,04:00:00,1.16,1,2023-02-13,Monday
03:50,03:55:00,13.91,2,2023-02-13,Monday
03:45,03:50:00,10.9,4,2023-02-13,Monday
03:40,03:45:00,24.52,1,2023-02-13,Monday
03:35,03:40:00,19.01,4,2023-02-13,Monday
03:30,03:35:00,26.44,1,2023-02-13,Monday
03:25,03:30:00,26.03,1,2023-02-13,Monday
03:20,03:25:00,19.91,1,2023-02-13,Monday
05:00,05:05:00,33.26,3,2023-02-13,Monday
05:05,05:10:00,33.16,5,2023-02-13,Monday
05:10,05:15:00,19.0,2,2023-02-13,Monday
05:15,05:20:00,23.11,7,2023-02-13,Monday
06:55,07:00:00,16.35,7,2023-02-13,Monday
06:50,06:55:00,13.45,7,2023-02-13,Monday
06:45,06:50:00,8.16,3,2023-02-13,Monday
06:40,06:45:00,22.63,11,2023-02-13,Monday
06:35,06:40:00,15.59,6,2023-02-13,Monday
06:30,06:35:00,11.19,4,2023-02-13,Monday
06:25,06:30:00,16.57,9,2023-02-13,Monday
06:20,06:25:00,18.24,11,2023-02-13,Monday
06:15,06:20:00,15.61,12,2023-02-13,Monday
03:05,03:10:00,1.97,1,2023-02-13,Monday
06:10,06:15:00,12.96,10,2023-02-13,Monday
06:00,06:05:00,16.98,11,2023-02-13,Monday
05:55,06:00:00,11.12,8,2023-02-13,Monday
05:50,05:55:00,16.86,4,2023-02-13,Monday
05:45,05:50:00,20.3,8,2023-02-13,Monday
05:40,05:45:00,14.19,7,2023-02-13,Monday
05:35,05:40:00,28.13,5,2023-02-13,Monday
05:30,05:35:00,22.25,10,2023-02-13,Monday
05:25,05:30:00,19.49,7,2023-02-13,Monday
05:20,05:25:00,26.5,3,2023-02-13,Monday
06:05,06:10:00,20.0,6,2023-02-13,Monday
14:50,14:55:00,7.11,5,2023-02-06,Monday
02:55,03:00:00,8.66,2,2023-02-13,Monday
02:45,02:50:00,19.91,1,2023-02-13,Monday
00:20,00:25:00,20.17,4,2023-02-13,Monday
00:15,00:20:00,24.68,5,2023-02-13,Monday
00:10,00:15:00,23.7,3,2023-02-13,Monday
00:00,00:05:00,24.52,1,2023-02-13,Monday
23:55,00:00:00,27.29,4,2023-02-13,Monday
23:50,23:55:00,25.42,3,2023-02-06,Monday
23:45,23:50:00,18.39,1,2023-02-06,Monday
23:40,23:45:00,13.64,2,2023-02-06,Monday
23:35,23:40:00,0.04,1,2023-02-06,Monday
23:30,23:35:00,19.78,6,2023-02-06,Monday
23:25,23:30:00,17.59,2,2023-02-06,Monday
23:20,23:25:00,10.7,3,2023-02-06,Monday
23:15,23:20:00,15.67,4,2023-02-06,Monday
23:10,23:15:00,6.61,3,2023-02-06,Monday
23:05,23:10:00,6.01,5,2023-02-06,Monday
23:00,23:05:00,12.98,2,2023-02-06,Monday
22:55,23:00:00,8.91,2,2023-02-06,Monday
22:50,22:55:00,19.84,2,2023-02-06,Monday
22:45,22:50:00,9.52,2,2023-02-06,Monday
00:25,00:30:00,11.7,3,2023-02-13,Monday
00:30,00:35:00,13.01,3,2023-02-13,Monday
00:35,00:40:00,17.9,7,2023-02-13,Monday
00:40,00:45:00,16.21,6,2023-02-13,Monday
02:40,02:45:00,12.23,2,2023-02-13,Monday
02:35,02:40:00,3.12,1,2023-02-13,Monday
02:30,02:35:00,2.26,2,2023-02-13,Monday
02:20,02:25:00,20.35,3,2023-02-13,Monday
02:15,02:20:00,35.25,2,2023-02-13,Monday
02:10,02:15:00,19.67,1,2023-02-13,Monday
02:05,02:10:00,11.11,2,2023-02-13,Monday
01:55,02:00:00,3.71,1,2023-02-13,Monday
01:50,01:55:00,21.42,1,2023-02-13,Monday
02:50,02:55:00,9.09,4,2023-02-13,Monday
01:45,01:50:00,29.56,4,2023-02-13,Monday
01:30,01:35:00,31.92,1,2023-02-13,Monday
01:25,01:30:00,30.21,1,2023-02-13,Monday
01:20,01:25:00,17.75,2,2023-02-13,Monday
01:15,01:20:00,30.21,1,2023-02-13,Monday
01:10,01:15:00,26.44,1,2023-02-13,Monday
01:05,01:10:00,13.12,1,2023-02-13,Monday
01:00,01:05:00,16.36,2,2023-02-13,Monday
00:50,00:55:00,12.25,3,2023-02-13,Monday
00:45,00:50:00,17.97,2,2023-02-13,Monday
01:40,01:45:00,34.21,3,2023-02-13,Monday
07:00,07:05:00,14.75,3,2023-02-13,Monday
14:45,14:50:00,6.05,5,2023-02-06,Monday
14:35,14:40:00,8.85,8,2023-02-06,Monday
04:45,04:50:00,33.18,1,2023-02-06,Monday
04:40,04:45:00,9.26,2,2023-02-06,Monday
04:35,04:40:00,15.3,8,2023-02-06,Monday
04:30,04:35:00,10.51,2,2023-02-06,Monday
04:25,04:30:00,30.15,3,2023-02-06,Monday
04:20,04:25:00,20.89,1,2023-02-06,Monday
04:15,04:20:00,20.84,3,2023-02-06,Monday
04:10,04:15:00,18.74,3,2023-02-06,Monday
04:05,04:10:00,21.72,2,2023-02-06,Monday
04:00,04:05:00,30.21,1,2023-02-06,Monday
03:55,04:00:00,28.2,1,2023-02-06,Monday
03:50,03:55:00,16.76,4,2023-02-06,Monday
03:45,03:50:00,20.39,1,2023-02-06,Monday
03:40,03:45:00,26.13,4,2023-02-06,Monday
03:35,03:40:00,19.45,1,2023-02-06,Monday
03:30,03:35:00,19.42,4,2023-02-06,Monday
03:25,03:30:00,17.12,3,2023-02-06,Monday
03:20,03:25:00,25.46,3,2023-02-06,Monday
03:15,03:20:00,19.98,2,2023-02-06,Monday
04:50,04:55:00,34.94,3,2023-02-06,Monday
03:10,03:15:00,16.59,2,2023-02-06,Monday
04:55,05:00:00,27.63,2,2023-02-06,Monday
05:05,05:10:00,18.44,5,2023-02-06,Monday
06:40,06:45:00,7.57,4,2023-02-06,Monday
06:35,06:40:00,14.02,5,2023-02-06,Monday
06:30,06:35:00,7.24,2,2023-02-06,Monday
06:25,06:30:00,11.56,13,2023-02-06,Monday
06:20,06:25:00,16.42,8,2023-02-06,Monday
06:15,06:20:00,10.83,11,2023-02-06,Monday
06:10,06:15:00,15.11,6,2023-02-06,Monday
06:05,06:10:00,12.68,4,2023-02-06,Monday
06:00,06:05:00,11.23,6,2023-02-06,Monday
05:55,06:00:00,12.01,3,2023-02-06,Monday
05:50,05:55:00,17.46,5,2023-02-06,Monday
05:45,05:50:00,16.31,3,2023-02-06,Monday
05:40,05:45:00,24.8,3,2023-02-06,Monday
05:35,05:40:00,21.35,15,2023-02-06,Monday
05:30,05:35:00,14.44,3,2023-02-06,Monday
05:25,05:30:00,31.27,4,2023-02-06,Monday
05:20,05:25:00,17.78,6,2023-02-06,Monday
05:15,05:20:00,11.62,2,2023-02-06,Monday
05:10,05:15:00,24.02,3,2023-02-06,Monday
05:00,05:05:00,25.23,2,2023-02-06,Monday
02:55,03:00:00,20.14,1,2023-02-06,Monday
02:50,02:55:00,18.8,2,2023-02-06,Monday
02:45,02:50:00,23.39,2,2023-02-06,Monday
00:25,00:30:00,20.66,2,2023-02-06,Monday
00:20,00:25:00,18.23,2,2023-02-06,Monday
00:15,00:20:00,26.07,3,2023-02-06,Monday
00:10,00:15:00,13.85,2,2023-02-06,Monday
00:05,00:10:00,24.58,2,2023-02-06,Monday
00:00,00:05:00,8.46,1,2023-02-06,Monday
23:55,00:00:00,16.45,4,2023-02-06,Monday
23:50,23:55:00,25.42,3,2023-02-06,Monday
23:45,23:50:00,18.39,1,2023-02-06,Monday
23:40,23:45:00,13.64,2,2023-02-06,Monday
23:35,23:40:00,0.04,1,2023-02-06,Monday
23:30,23:35:00,19.78,6,2023-02-06,Monday
23:25,23:30:00,17.59,2,2023-02-06,Monday
23:20,23:25:00,10.7,3,2023-02-06,Monday
23:15,23:20:00,15.67,4,2023-02-06,Monday
23:10,23:15:00,6.61,3,2023-02-06,Monday
23:05,23:10:00,6.01,5,2023-02-06,Monday
23:00,23:05:00,12.98,2,2023-02-06,Monday
22:55,23:00:00,8.91,2,2023-02-06,Monday
00:30,00:35:00,15.23,2,2023-02-06,Monday
00:35,00:40:00,28.96,3,2023-02-06,Monday
00:40,00:45:00,26.03,1,2023-02-06,Monday
00:45,00:50:00,12.17,2,2023-02-06,Monday
02:40,02:45:00,17.81,1,2023-02-06,Monday
02:35,02:40:00,17.06,6,2023-02-06,Monday
02:25,02:30:00,17.63,5,2023-02-06,Monday
02:20,02:25:00,3.77,1,2023-02-06,Monday
02:15,02:20:00,4.55,1,2023-02-06,Monday
02:10,02:15:00,23.83,1,2023-02-06,Monday
02:00,02:05:00,3.43,1,2023-02-06,Monday
01:55,02:00:00,0.26,1,2023-02-06,Monday
01:50,01:55:00,19.23,1,2023-02-06,Monday
06:45,06:50:00,12.5,6,2023-02-06,Monday
01:45,01:50:00,25.38,2,2023-02-06,Monday
01:35,01:40:00,28.3,4,2023-02-06,Monday
01:25,01:30:00,18.19,1,2023-02-06,Monday
01:20,01:25:00,18.71,2,2023-02-06,Monday
01:15,01:20:00,31.92,1,2023-02-06,Monday
01:10,01:15:00,4.67,1,2023-02-06,Monday
01:05,01:10:00,22.28,4,2023-02-06,Monday
01:00,01:05:00,30.69,2,2023-02-06,Monday
00:55,01:00:00,13.22,1,2023-02-06,Monday
00:50,00:55:00,15.27,3,2023-02-06,Monday
01:40,01:45:00,24.88,1,2023-02-06,Monday
06:50,06:55:00,12.49,7,2023-02-06,Monday
06:55,07:00:00,5.89,9,2023-02-06,Monday
07:00,07:05:00,12.69,8,2023-02-06,Monday
12:30,12:35:00,5.77,5,2023-02-06,Monday
12:25,12:30:00,0.43,2,2023-02-06,Monday
12:20,12:25:00,20.42,3,2023-02-06,Monday
12:15,12:20:00,14.9,3,2023-02-06,Monday
12:10,12:15:00,15.71,4,2023-02-06,Monday
12:05,12:10:00,6.93,6,2023-02-06,Monday
12:00,12:05:00,11.88,6,2023-02-06,Monday
11:55,12:00:00,5.19,4,2023-02-06,Monday
11:50,11:55:00,17.22,7,2023-02-06,Monday
11:45,11:50:00,18.5,6,2023-02-06,Monday
11:40,11:45:00,7.67,11,2023-02-06,Monday
11:35,11:40:00,8.34,7,2023-02-06,Monday
11:30,11:35:00,10.39,12,2023-02-06,Monday
11:25,11:30:00,5.61,2,2023-02-06,Monday
11:20,11:25:00,4.51,8,2023-02-06,Monday
11:15,11:20:00,4.36,8,2023-02-06,Monday
11:10,11:15:00,2.28,5,2023-02-06,Monday
11:05,11:10:00,4.7,7,2023-02-06,Monday
11:00,11:05:00,13.93,2,2023-02-06,Monday
12:35,12:40:00,6.33,3,2023-02-06,Monday
12:40,12:45:00,10.38,12,2023-02-06,Monday
12:45,12:50:00,6.61,7,2023-02-06,Monday
12:50,12:55:00,6.61,6,2023-02-06,Monday
14:30,14:35:00,14.69,7,2023-02-06,Monday
14:25,14:30:00,10.26,8,2023-02-06,Monday
14:20,14:25:00,7.87,4,2023-02-06,Monday
14:15,14:20:00,11.47,6,2023-02-06,Monday
14:10,14:15:00,10.09,11,2023-02-06,Monday
14:05,14:10:00,18.3,2,2023-02-06,Monday
14:00,14:05:00,9.22,9,2023-02-06,Monday
13:55,14:00:00,6.11,3,2023-02-06,Monday
13:50,13:55:00,15.22,6,2023-02-06,Monday
10:55,11:00:00,13.67,6,2023-02-06,Monday
13:45,13:50:00,10.51,5,2023-02-06,Monday
13:35,13:40:00,12.58,9,2023-02-06,Monday
13:30,13:35:00,9.29,12,2023-02-06,Monday
13:25,13:30:00,10.63,4,2023-02-06,Monday
13:20,13:25:00,11.98,9,2023-02-06,Monday
13:15,13:20:00,13.5,10,2023-02-06,Monday
13:10,13:15:00,4.04,4,2023-02-06,Monday
13:05,13:10:00,13.68,2,2023-02-06,Monday
13:00,13:05:00,2.28,4,2023-02-06,Monday
12:55,13:00:00,5.16,7,2023-02-06,Monday
13:40,13:45:00,12.68,7,2023-02-06,Monday
14:40,14:45:00,6.92,6,2023-02-06,Monday
10:50,10:55:00,0.2,1,2023-02-06,Monday
10:40,10:45:00,7.73,7,2023-02-06,Monday
08:35,08:40:00,4.11,9,2023-02-06,Monday
08:30,08:35:00,4.91,4,2023-02-06,Monday
08:25,08:30:00,6.88,4,2023-02-06,Monday
08:20,08:25:00,10.43,2,2023-02-06,Monday
08:15,08:20:00,6.15,4,2023-02-06,Monday
08:10,08:15:00,12.54,3,2023-02-06,Monday
08:05,08:10:00,10.88,9,2023-02-06,Monday
08:00,08:05:00,11.69,4,2023-02-06,Monday
07:55,08:00:00,10.06,8,2023-02-06,Monday
07:50,07:55:00,4.99,6,2023-02-06,Monday
07:45,07:50:00,11.27,4,2023-02-06,Monday
07:40,07:45:00,6.24,1,2023-02-06,Monday
07:35,07:40:00,9.01,7,2023-02-06,Monday
07:30,07:35:00,6.94,3,2023-02-06,Monday
07:25,07:30:00,15.31,5,2023-02-06,Monday
07:20,07:25:00,6.42,4,2023-02-06,Monday
07:15,07:20:00,6.37,6,2023-02-06,Monday
07:10,07:15:00,13.22,7,2023-02-06,Monday
07:05,07:10:00,7.3,6,2023-02-06,Monday
08:40,08:45:00,8.83,6,2023-02-06,Monday
08:45,08:50:00,5.38,12,2023-02-06,Monday
08:50,08:55:00,8.76,9,2023-02-06,Monday
08:55,09:00:00,10.18,6,2023-02-06,Monday
10:35,10:40:00,6.82,8,2023-02-06,Monday
10:30,10:35:00,3.59,10,2023-02-06,Monday
10:25,10:30:00,6.79,5,2023-02-06,Monday
10:20,10:25:00,7.41,9,2023-02-06,Monday
10:15,10:20:00,5.04,14,2023-02-06,Monday
10:10,10:15:00,4.45,8,2023-02-06,Monday
10:05,10:10:00,4.54,4,2023-02-06,Monday
10:00,10:05:00,7.18,5,2023-02-06,Monday
09:55,10:00:00,11.29,4,2023-02-06,Monday
10:45,10:50:00,13.58,3,2023-02-06,Monday
09:50,09:55:00,13.73,13,2023-02-06,Monday
09:40,09:45:00,9.42,3,2023-02-06,Monday
09:35,09:40:00,16.55,10,2023-02-06,Monday
09:30,09:35:00,10.53,6,2023-02-06,Monday
09:25,09:30:00,6.69,6,2023-02-06,Monday
09:20,09:25:00,13.15,9,2023-02-06,Monday
09:15,09:20:00,4.74,2,2023-02-06,Monday
09:10,09:15:00,11.44,5,2023-02-06,Monday
09:05,09:10:00,11.13,1,2023-02-06,Monday
09:00,09:05:00,8.82,6,2023-02-06,Monday
09:45,09:50:00,10.91,11,2023-02-06,Monday
22:50,22:55:00,19.84,2,2023-02-06,Monday
07:05,07:10:00,15.39,10,2023-02-13,Monday
07:15,07:20:00,13.9,5,2023-02-13,Monday
05:05,05:10:00,33.16,5,2023-02-13,Monday
05:00,05:05:00,33.26,3,2023-02-13,Monday
04:55,05:00:00,9.88,2,2023-02-13,Monday
04:50,04:55:00,16.28,4,2023-02-13,Monday
04:45,04:50:00,17.38,3,2023-02-13,Monday
04:40,04:45:00,20.53,2,2023-02-13,Monday
04:35,04:40:00,27.74,1,2023-02-13,Monday
04:30,04:35:00,9.85,6,2023-02-13,Monday
04:25,04:30:00,16.96,4,2023-02-13,Monday
04:15,04:20:00,11.59,1,2023-02-13,Monday
04:10,04:15:00,20.14,1,2023-02-13,Monday
04:05,04:10:00,25.79,4,2023-02-13,Monday
04:00,04:05:00,18.56,4,2023-02-13,Monday
03:55,04:00:00,1.16,1,2023-02-13,Monday
03:50,03:55:00,13.91,2,2023-02-13,Monday
03:45,03:50:00,10.9,4,2023-02-13,Monday
03:40,03:45:00,24.52,1,2023-02-13,Monday
03:35,03:40:00,19.01,4,2023-02-13,Monday
03:30,03:35:00,26.44,1,2023-02-13,Monday
05:10,05:15:00,19.0,2,2023-02-13,Monday
03:25,03:30:00,26.03,1,2023-02-13,Monday
05:15,05:20:00,23.11,7,2023-02-13,Monday
05:25,05:30:00,19.49,7,2023-02-13,Monday
07:00,07:05:00,14.75,3,2023-02-13,Monday
06:55,07:00:00,16.35,7,2023-02-13,Monday
06:50,06:55:00,13.45,7,2023-02-13,Monday
06:45,06:50:00,8.16,3,2023-02-13,Monday
06:40,06:45:00,22.63,11,2023-02-13,Monday
06:35,06:40:00,15.59,6,2023-02-13,Monday
06:30,06:35:00,11.19,4,2023-02-13,Monday
06:25,06:30:00,16.57,9,2023-02-13,Monday
06:20,06:25:00,18.24,11,2023-02-13,Monday
06:15,06:20:00,15.61,12,2023-02-13,Monday
06:10,06:15:00,12.96,10,2023-02-13,Monday
06:05,06:10:00,20.0,6,2023-02-13,Monday
06:00,06:05:00,16.98,11,2023-02-13,Monday
05:55,06:00:00,11.12,8,2023-02-13,Monday
05:50,05:55:00,16.86,4,2023-02-13,Monday
05:45,05:50:00,20.3,8,2023-02-13,Monday
05:40,05:45:00,14.19,7,2023-02-13,Monday
05:35,05:40:00,28.13,5,2023-02-13,Monday
05:30,05:35:00,22.25,10,2023-02-13,Monday
05:20,05:25:00,26.5,3,2023-02-13,Monday
03:20,03:25:00,19.91,1,2023-02-13,Monday
03:05,03:10:00,1.97,1,2023-02-13,Monday
02:55,03:00:00,8.66,2,2023-02-13,Monday
00:30,00:35:00,13.01,3,2023-02-13,Monday
00:25,00:30:00,11.7,3,2023-02-13,Monday
00:20,00:25:00,20.17,4,2023-02-13,Monday
00:15,00:20:00,24.68,5,2023-02-13,Monday
00:10,00:15:00,23.7,3,2023-02-13,Monday
00:00,00:05:00,24.52,1,2023-02-13,Monday
23:55,00:00:00,27.29,4,2023-02-13,Monday
23:50,23:55:00,29.44,3,2023-02-13,Monday
23:45,23:50:00,23.66,3,2023-02-13,Monday
23:40,23:45:00,9.43,3,2023-02-13,Monday
23:35,23:40:00,10.7,3,2023-02-13,Monday
23:30,23:35:00,18.87,4,2023-02-13,Monday
23:25,23:30:00,8.17,4,2023-02-13,Monday
23:20,23:25:00,11.39,3,2023-02-13,Monday
23:15,23:20:00,25.76,6,2023-02-13,Monday
23:10,23:15:00,15.47,2,2023-02-13,Monday
23:05,23:10:00,22.41,3,2023-02-13,Monday
23:00,23:05:00,9.78,6,2023-02-13,Monday
22:55,23:00:00,23.14,4,2023-02-13,Monday
00:35,00:40:00,17.9,7,2023-02-13,Monday
00:40,00:45:00,16.21,6,2023-02-13,Monday
00:45,00:50:00,17.97,2,2023-02-13,Monday
00:50,00:55:00,12.25,3,2023-02-13,Monday
02:50,02:55:00,9.09,4,2023-02-13,Monday
02:45,02:50:00,19.91,1,2023-02-13,Monday
02:40,02:45:00,12.23,2,2023-02-13,Monday
02:35,02:40:00,3.12,1,2023-02-13,Monday
02:30,02:35:00,2.26,2,2023-02-13,Monday
02:20,02:25:00,20.35,3,2023-02-13,Monday
02:15,02:20:00,35.25,2,2023-02-13,Monday
02:10,02:15:00,19.67,1,2023-02-13,Monday
02:05,02:10:00,11.11,2,2023-02-13,Monday
07:05,07:10:00,15.39,10,2023-02-13,Monday
01:55,02:00:00,3.71,1,2023-02-13,Monday
01:45,01:50:00,29.56,4,2023-02-13,Monday
01:40,01:45:00,34.21,3,2023-02-13,Monday
01:30,01:35:00,31.92,1,2023-02-13,Monday
01:25,01:30:00,30.21,1,2023-02-13,Monday
01:20,01:25:00,17.75,2,2023-02-13,Monday
01:15,01:20:00,30.21,1,2023-02-13,Monday
01:10,01:15:00,26.44,1,2023-02-13,Monday
01:05,01:10:00,13.12,1,2023-02-13,Monday
01:00,01:05:00,16.36,2,2023-02-13,Monday
01:50,01:55:00,21.42,1,2023-02-13,Monday
07:10,07:15:00,12.34,5,2023-02-13,Monday
07:15,07:20:00,13.9,5,2023-02-13,Monday
07:20,07:25:00,14.26,4,2023-02-13,Monday
12:50,12:55:00,1.39,5,2023-02-13,Monday
12:45,12:50:00,12.91,6,2023-02-13,Monday
12:40,12:45:00,10.95,6,2023-02-13,Monday
12:35,12:40:00,8.18,7,2023-02-13,Monday
12:30,12:35:00,1.35,4,2023-02-13,Monday
12:25,12:30:00,4.2,6,2023-02-13,Monday
12:20,12:25:00,4.49,7,2023-02-13,Monday
12:15,12:20:00,6.11,8,2023-02-13,Monday
12:10,12:15:00,7.18,8,2023-02-13,Monday
12:05,12:10:00,8.46,11,2023-02-13,Monday
12:00,12:05:00,4.19,6,2023-02-13,Monday
11:55,12:00:00,7.76,6,2023-02-13,Monday
11:50,11:55:00,11.64,8,2023-02-13,Monday
11:45,11:50:00,9.45,8,2023-02-13,Monday
11:40,11:45:00,10.64,1,2023-02-13,Monday
11:35,11:40:00,7.59,6,2023-02-13,Monday
11:30,11:35:00,7.13,12,2023-02-13,Monday
11:25,11:30:00,0.9,2,2023-02-13,Monday
11:20,11:25:00,15.05,18,2023-02-13,Monday
12:55,13:00:00,10.71,5,2023-02-13,Monday
13:00,13:05:00,3.93,7,2023-02-13,Monday
13:05,13:10:00,1.66,2,2023-02-13,Monday
13:10,13:15:00,1.12,3,2023-02-13,Monday
14:50,14:55:00,7.34,5,2023-02-13,Monday
14:45,14:50:00,28.74,3,2023-02-13,Monday
14:40,14:45:00,5.11,10,2023-02-13,Monday
14:35,14:40:00,8.03,3,2023-02-13,Monday
14:30,14:35:00,6.2,5,2023-02-13,Monday
14:25,14:30:00,9.27,4,2023-02-13,Monday
14:20,14:25:00,12.15,9,2023-02-13,Monday
14:15,14:20:00,21.66,4,2023-02-13,Monday
14:10,14:15:00,8.49,2,2023-02-13,Monday
11:15,11:20:00,9.55,6,2023-02-13,Monday
14:05,14:10:00,10.73,5,2023-02-13,Monday
13:55,14:00:00,7.1,5,2023-02-13,Monday
13:50,13:55:00,8.84,8,2023-02-13,Monday
13:45,13:50:00,17.93,7,2023-02-13,Monday
13:40,13:45:00,3.14,8,2023-02-13,Monday
13:35,13:40:00,6.32,5,2023-02-13,Monday
13:30,13:35:00,6.67,8,2023-02-13,Monday
13:25,13:30:00,7.03,6,2023-02-13,Monday
13:20,13:25:00,1.62,8,2023-02-13,Monday
13:15,13:20:00,9.49,6,2023-02-13,Monday
14:00,14:05:00,8.71,4,2023-02-13,Monday
22:50,22:55:00,20.39,3,2023-02-13,Monday
11:10,11:15:00,1.4,3,2023-02-13,Monday
11:00,11:05:00,8.33,6,2023-02-13,Monday
08:55,09:00:00,4.34,4,2023-02-13,Monday
08:50,08:55:00,6.99,7,2023-02-13,Monday
